record,recordLabel,roleLabel,nameString,nameLabel
https://catalog.digital-scriptorium.org/entity/Q36571,Prātiśākhyabhāṣya (DS9078),Former owner,"Marāṭha, Raṅganātha",
https://catalog.digital-scriptorium.org/entity/Q36571,Prātiśākhyabhāṣya (DS9078),Scribe,"Sāna, Nārāyaṇa",
https://catalog.digital-scriptorium.org/entity/Q30904,Brahmagītā (DS7189),Scribe,Janārdana (son of Ballāḷa),
https://catalog.digital-scriptorium.org/entity/Q32302,Dhaumyakṛtastotra (DS7655),Scribe,Jagannātha Bhaṭa Pāṭaka (Son of Viṭalabhaṭa),
https://catalog.digital-scriptorium.org/entity/Q35548,Dharmaśāstra (DS8737),Former owner,"Bhauruji, Pandit",
https://catalog.digital-scriptorium.org/entity/Q35548,Dharmaśāstra (DS8737),Former owner,"Sastri, Buktanath, Pandit",
https://catalog.digital-scriptorium.org/entity/Q35548,Dharmaśāstra (DS8737),Former owner,"Khiste, B.N",
https://catalog.digital-scriptorium.org/entity/Q35548,Dharmaśāstra (DS8737),Former owner,"Mistrie, Sita Ram, Pandit",
https://catalog.digital-scriptorium.org/entity/Q32827,Śreḍhīvyavahāra (DS7830),Author,"Bhāskarācārya, 1114-1185",
https://catalog.digital-scriptorium.org/entity/Q31408,Kāśīkhaṇḍa (DS7357),Scribe,"Munaśi, Viśvanātha Śāstri",
https://catalog.digital-scriptorium.org/entity/Q32218,Āśaucatriṃśacchlokīṭīkā (DS7627),Scribe,Cove Aṇandarāma Gujarāti,
https://catalog.digital-scriptorium.org/entity/Q36193,Saṃketakaumudī (DS8952),Author,Harināthācarya,
https://catalog.digital-scriptorium.org/entity/Q31171,Daśarathalalitāvratakathā (DS7278),Scribe,"Dāḍekara, Bhāskarabhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q35290,Rāmāryā (DS8651),Author,Mudgala Sūri,
https://catalog.digital-scriptorium.org/entity/Q35407,Dharmasindhu (DS8690),Scribe,Bāladīkṣitadeva (Son of Anantadeva),
https://catalog.digital-scriptorium.org/entity/Q30652,Nyāyamakaranda (DS7105),Author,Anandabodha Paramahansa,
https://catalog.digital-scriptorium.org/entity/Q32533,Rasamañjarī (DS7732),Scribe,Viśvanātha (Son of Bhikaṃbhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q37036,Siddhāntamuktāvalī (DS9233),Scribe,Rāmabhadra Tṛpāṭhi,
https://catalog.digital-scriptorium.org/entity/Q35101,Kumārasambhava (DS8588),Scribe,Lakṣmīkānta Bhaṭa,
https://catalog.digital-scriptorium.org/entity/Q33310,Siddhāntaratnamālā (DS7991),Author,Vatasalāñchāna Bhaṭṭācārya,
https://catalog.digital-scriptorium.org/entity/Q31912,Prāyaścittapaddhati (DS7525),Scribe,Nārāyaṇa (Son of Nīlakaṇṭha),
https://catalog.digital-scriptorium.org/entity/Q31912,Prāyaścittapaddhati (DS7525),Author,Darmeśvara (Son of Harihara),
https://catalog.digital-scriptorium.org/entity/Q32434,Raghuvaṃśa (DS7699),Scribe,Śevalāla Brāhmaṇa,
https://catalog.digital-scriptorium.org/entity/Q34369,Praśnopaniṣad (DS8344),Scribe,Kāśyāṇḍeṅkare Māhādeva,
https://catalog.digital-scriptorium.org/entity/Q37291,Dattātreyastotra (DS9318),Author,Śaṃkarabhagavatpāda,
https://catalog.digital-scriptorium.org/entity/Q35326,Āśaucanirṇaya (DS8663),Author,Tryaṃbaka Paṇḍita,
https://catalog.digital-scriptorium.org/entity/Q29689,Athaḥ utsarjanopākarmaprāraṁbhaḥ (DS6784),Scribe,Govinda Bhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q33769,Br̥hadāraṇyakopaniṣad (DS8144),Scribe,Govinda Brahma (Son of Kaṇḍabhaṭṭa Brahma),
https://catalog.digital-scriptorium.org/entity/Q35188,Śārṅgadharapaddhati (DS8617),Scribe,Brāmmasukhadeva Rāmānucara,
https://catalog.digital-scriptorium.org/entity/Q35188,Śārṅgadharapaddhati (DS8617),Former owner,Bhaṭṭaśivākānta Lakṣmīkānta,
https://catalog.digital-scriptorium.org/entity/Q36676,Pañcamāraṇyaka (DS9113),Former owner,Bhaṭṭaṃbhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q29758,Mantramañjūṣā (DS6807),Author,Trivikrama Bhaṭṭāraka,
https://catalog.digital-scriptorium.org/entity/Q37486,Praśnottararatnamālā (DS9383),Author,Śuka Yantīndra,
https://catalog.digital-scriptorium.org/entity/Q30628,Cikitsāmṛtasaṃgraha (DS7097),Author,Gaṇeśabhiṣak,
https://catalog.digital-scriptorium.org/entity/Q32470,Rasamañjarī (DS7711),Scribe,Viśvadhāra (Son of Uddhava),
https://catalog.digital-scriptorium.org/entity/Q34669,Vājapeya (DS8444),Author,Keśavasvāmin,
https://catalog.digital-scriptorium.org/entity/Q31387,Veṅkaṭeśvarakavaca (DS7350),Scribe,"Sevāśankara, Nārāyanabhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q30763,Daśarathaśanaiścarastotra (DS7142),Scribe,Rāṃcandra Bhaṭkavī,
https://catalog.digital-scriptorium.org/entity/Q30763,Daśarathaśanaiścarastotra (DS7142),Former owner,Dājīkhaṃḍe Rāvadoṃḍrībāla,
https://catalog.digital-scriptorium.org/entity/Q35182,Śiśupālavadha (DS8615),Scribe,Kāśīnātha Devadhara (Son of Rāmabhaṭṭa Devadhara),
https://catalog.digital-scriptorium.org/entity/Q36079,Grahalāghava (DS8914),Scribe,"Daivajña, Sadāśīva",
https://catalog.digital-scriptorium.org/entity/Q34033,Śvetāśvataropaniṣad (DS8232),Scribe,Ācāryapremjī,
https://catalog.digital-scriptorium.org/entity/Q34588,Cāturmāsprāyaṣcitta (DS8417),Scribe,Śaṅkarabhaṭṭa (Son of Rāma Bhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q36100,Jyotisāgagrantha (DS8921),Scribe,"Cāpekara, Rāmacandra",
https://catalog.digital-scriptorium.org/entity/Q37285,Āryāṣṭottaraśataka (DS9316),Author,Mudgalabhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q31147,Ādityahṛdayastotra (DS7270),Scribe,"Dāḍekara, Bhāskarabhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q32155,Aṣṭādhyāyī (DS7606),Former owner,Rāmeśara,
https://catalog.digital-scriptorium.org/entity/Q33181,Cikitsāñjana (DS7948),Scribe,"Miśra, Kṛṣṇarāma",
https://catalog.digital-scriptorium.org/entity/Q36085,Śīghrabodha (DS8916),Scribe,Rājarāma Madhumatya (Son of Gaṅgādhara),
https://catalog.digital-scriptorium.org/entity/Q33646,Samkṣepasārīrakaṭīkā (DS8103),Scribe,Haribhaṭṭaputra Bhāradvāja,
https://catalog.digital-scriptorium.org/entity/Q35185,Zubdat al-raml (DS8616),Author,"Fayz̤ʹābādī, Rawshan ʻAlī",
https://catalog.digital-scriptorium.org/entity/Q35602,Tithinirṇayasindhu (DS8755),Scribe,Govinda (Son of Śrīdhara),
https://catalog.digital-scriptorium.org/entity/Q35602,Tithinirṇayasindhu (DS8755),Former owner,Godajośī Dhātoṇḍa,
https://catalog.digital-scriptorium.org/entity/Q36268,Śukradaśītarddaśāphalavibhāga (DS8977),Scribe,Viṭhalabhaṭa,
https://catalog.digital-scriptorium.org/entity/Q36268,Śukradaśītarddaśāphalavibhāga (DS8977),Former owner,Bāpaṭa Kṛṣṇabhaṭa,
https://catalog.digital-scriptorium.org/entity/Q34945,Vāstuśāntiprayoga (DS8536),Scribe,Bhāskara Bhaṭṭa Dāḍekara,
https://catalog.digital-scriptorium.org/entity/Q34783,Vāstuśāntiprayoga (DS8482),Scribe,Bhāskara Dāḍekara,
https://catalog.digital-scriptorium.org/entity/Q34918,Ghṛtatulādānaprayoga (DS8527),Scribe,Kṛṣṇa Maṭṭa,
https://catalog.digital-scriptorium.org/entity/Q31465,Rāmastavarājastotramantra (DS7376),Author,Anandanatha Yogipravara,
https://catalog.digital-scriptorium.org/entity/Q35455,Manuṭīkā (DS8706),Author,Govindarāja (Son of Mādhava Bhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q33268,Prabodhasudhākara (DS7977),Scribe,Mahādeva Ḍheṃkara,
https://catalog.digital-scriptorium.org/entity/Q34834,Mahāsaṃkalpa (DS8499),Scribe,Kāśīnātha Bhaṭā (Son of Śivarāma Bhaṭā),
https://catalog.digital-scriptorium.org/entity/Q33514,Advaitānanda (DS8059),Scribe,Janārdana Tāhmaṇakara,
https://catalog.digital-scriptorium.org/entity/Q36601,Brāhmaṇa (DS9088),Former owner,"Kāle, Gālambhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q36601,Brāhmaṇa (DS9088),Former owner,"Kāle, Janārdana",
https://catalog.digital-scriptorium.org/entity/Q32593,Vākyavṛtti (DS7752),Scribe,"Ḍekre, Anantarāma",
https://catalog.digital-scriptorium.org/entity/Q34411,Bilvopaniṣad (DS8358),Scribe,Harirāma Kottapalli,
https://catalog.digital-scriptorium.org/entity/Q30913,Halaṣaṣṭhivratakathā (DS7192),Scribe,Kṛṣṇabhaṭṭa Dāḍekara,
https://catalog.digital-scriptorium.org/entity/Q31264,Śuklakṛṣṇaikādaśīvrata (DS7309),Scribe,"Cipoṇakara, Māhādevabhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q32305,Dvādaśastotra (DS7656),Scribe,Balirāmamula (Son of Rudraṃ Bhaṭa),
https://catalog.digital-scriptorium.org/entity/Q33160,Aurdhvadehikapaddhati (DS7941),Author,Bhaṭṭanārāyaṇa (Son of Bhaṭarāmeśvara),
https://catalog.digital-scriptorium.org/entity/Q33916,Nāṭakadīpa (DS8193),Former owner,Raṅganātha Marāṭhe (Son of Mayūreśvara),
https://catalog.digital-scriptorium.org/entity/Q35104,Naiṣadīyaprakāśa sarga 14 (DS8589),Former owner,Viśvanāthabhaṭṭa Goḍisa (Son of Raghunāthabhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q35623,Tristhalīsetu (DS8762),Scribe,Puruṣottama (Son of Rāmacandra),
https://catalog.digital-scriptorium.org/entity/Q31324,Rāmasahasranāmastotra (DS7329),Former owner,"Gāḍagila, Janārdanapanta Bhatu",
https://catalog.digital-scriptorium.org/entity/Q31693,Viṣṇuyāgapaddhati (DS7452),Former owner,"Nana Sahib, 1820?-1859?",
https://catalog.digital-scriptorium.org/entity/Q31693,Viṣṇuyāgapaddhati (DS7452),Scribe,Jagannāth Āpājī Pārkar Rānjhekar,
https://catalog.digital-scriptorium.org/entity/Q31783,Vaiśvadaivikaśrāddhavidhi (DS7482),Former owner,"Lohanī, Viṣṇudatta",
https://catalog.digital-scriptorium.org/entity/Q31969,Tripathagā (DS7544),Author,Rāghavendra,
https://catalog.digital-scriptorium.org/entity/Q30775,Rāmāryā (DS7146),Author,Mudgala Sūri,
https://catalog.digital-scriptorium.org/entity/Q30775,Rāmāryā (DS7146),Scribe,Govindabhaṭṭa Peḍagrākara,
https://catalog.digital-scriptorium.org/entity/Q37348,Aparādhasundarastotra (DS9337),Scribe,Bhaiyyaṃ Bhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q31942,Candralokaprakāśa (DS7535),Author,Pradyottana Bhaṭṭācārya,
https://catalog.digital-scriptorium.org/entity/Q30778,Asyāśapoddhāro (DS7147),Scribe,Putranihāla Maṇī,
https://catalog.digital-scriptorium.org/entity/Q36313,Vṛddhayavana (DS8992),Author,Yavanācārya,
https://catalog.digital-scriptorium.org/entity/Q35230,Vṛttaratnākara (DS8631),Scribe,Bhaṭṭa Gāḍagīla,
https://catalog.digital-scriptorium.org/entity/Q33670,Kaivalyopaniṣad (DS8111),Scribe,Śaktiyukta Vināyaka Sahasrabudhi,
https://catalog.digital-scriptorium.org/entity/Q34960,Aśvatthodyāpanaprayoga (DS8541),Scribe,Bhāskara Bhaṭṭa Dāḍekara,
https://catalog.digital-scriptorium.org/entity/Q37216,Pātasāha ke nāma ūpariramalapṛśnaṃ (DS9293),Scribe,Cimaṇarāma,
https://catalog.digital-scriptorium.org/entity/Q34636,Āruṇaketukaprayoga (DS8433),Scribe,Sadāśiva (Son of Kāśinātha),
https://catalog.digital-scriptorium.org/entity/Q35776,Prauḍhmanoramā (DS8813),Scribe,"Samasrabudhya, Vināyaka (Son of Kṛṣṇa Samasrabudhya)",
https://catalog.digital-scriptorium.org/entity/Q30910,Pīṭhorākhyavratakathā (DS7191),Scribe,Bhāskara Daḍekara,
https://catalog.digital-scriptorium.org/entity/Q35257,Gaṅgāthanātaraṃga (DS8640),Scribe,Parokpāra,
https://catalog.digital-scriptorium.org/entity/Q35257,Gaṅgāthanātaraṃga (DS8640),Author,Bālakavi (Son of Ācāramayūrapaṇḍita),
https://catalog.digital-scriptorium.org/entity/Q31417,Kārtikamāhātmya (DS7360),Former owner,Bālambhaṭṭamuni,
https://catalog.digital-scriptorium.org/entity/Q33589,Kauṣītakibrāhmaṇāraṇyaka (DS8084),Scribe,"Bhānudeva, (Son of Narasiṃha)",
https://catalog.digital-scriptorium.org/entity/Q37462,Kuntyuktastotra (DS9375),Scribe,Yaśavān,
https://catalog.digital-scriptorium.org/entity/Q33163,Ambaḍaparivrājakakathā (DS7942),Scribe,Gaṇivijayasāgara,
https://catalog.digital-scriptorium.org/entity/Q37528,Rāmāṣṭaviṃśatināmastotra (DS9397),Author,Laksmana,
https://catalog.digital-scriptorium.org/entity/Q33640,Samkṣepasārīrakaṭīkā (DS8101),Scribe,Haribhaṭṭaputra Bhāradvāja,
https://catalog.digital-scriptorium.org/entity/Q32980,Jātakābharaṇa (DS7881),Scribe,Keśabhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q32980,Jātakābharaṇa (DS7881),Author,"Ḍhuḍhirāja, active 15th century",
https://catalog.digital-scriptorium.org/entity/Q34741,Sthālīpāka iṣṭiprāyaścitta (DS8468),Scribe,Bhāskara Bhaṭṭa Dāḍekara,
https://catalog.digital-scriptorium.org/entity/Q32215,Āśaucanirṇaya (DS7626),Author,Tryaṃbaka Paṇḍita,
https://catalog.digital-scriptorium.org/entity/Q34753,Bodhāyanayājamānyaprayoga (DS8472),Scribe,Anantarāmadava,
https://catalog.digital-scriptorium.org/entity/Q33460,Gauḍapādabhāṣyaṭīkā (DS8041),Scribe,Govinda Brahma,
https://catalog.digital-scriptorium.org/entity/Q36895,Tarkasaṃgrahaṭīkā (DS9186),Scribe,Harikṛṣṇamiśra,
https://catalog.digital-scriptorium.org/entity/Q32836,Saṅketakaumudi bhāvaprakaraṇa (DS7833),Author,Harinātha,
https://catalog.digital-scriptorium.org/entity/Q35695,Siddhāntakaumudī (DS8786),Scribe,"Nānāloti, Dāmodara",
https://catalog.digital-scriptorium.org/entity/Q30691,Iṣe tvā ūrjje tvā (DS7118),Former owner,Nārāyaṇa Gālane,
https://catalog.digital-scriptorium.org/entity/Q35746,Liṅgānuśāsanavṛtti (DS8803),Scribe,"Jyotiṣa, Dhuḍirāja (Son of Kṛṣṇa Jyotiṣa)",
https://catalog.digital-scriptorium.org/entity/Q35959,Rājāvalī (DS8874),Former owner,"Datta, Candī",
https://catalog.digital-scriptorium.org/entity/Q35959,Rājāvalī (DS8874),Former owner,"Okar, Baganbhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q36043,Līlāvatī (DS8902),Author,"Bhāskarācārya, 1114-1185",
https://catalog.digital-scriptorium.org/entity/Q33475,Dvaitavivekaprakaraṇa (DS8046),Scribe,Janārdana Tāhmaṇakara,
https://catalog.digital-scriptorium.org/entity/Q36667,Caraṇavyūha (DS9110),Scribe,"Devādhara, Nārāyaṇabhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q32515,Raghuvaṃśa (DS7726),Former owner,Bhālacandra Gaṇeśa,
https://catalog.digital-scriptorium.org/entity/Q35107,Naiṣadīyaprakāśa sarga 13 (DS8590),Former owner,Viśvanāthabhaṭṭa Goḍisa (Son of Raghunāthabhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q34909,Nakṣatrapīḍāśānti vidhānamālā (DS8524),Scribe,Bhāskara Bhaṭṭa Dāḍekara,
https://catalog.digital-scriptorium.org/entity/Q29641,Āśvalāyanasūtra kalpopaniṣad (DS6768),Former owner,Ḍhunḍhirājabhaṭṭa Viśvarūpa,
https://catalog.digital-scriptorium.org/entity/Q31687,Vṛṣotsargapaddhati (DS7450),Scribe,"Purāṇika, Bāpūbhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q35206,Anekārthadhvanimañjarī (DS8623),Author,Mahākṣapaṇaka,
https://catalog.digital-scriptorium.org/entity/Q35734,Paribhāṣenduśekhara (DS8799),Scribe,"Sahasrabudhi, Vināyaka",
https://catalog.digital-scriptorium.org/entity/Q36673,Pañcamāraṇyaka (DS9112),Scribe,"Dāḍekara, Bhāskara",
https://catalog.digital-scriptorium.org/entity/Q31669,Siddhivināyakavratakathā (DS7444),Former owner,Gaṇeśabhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q33577,Taittirīyakavārttika (DS8080),Scribe,Pāṇḍuraṅgakṣetra,
https://catalog.digital-scriptorium.org/entity/Q30493,Agniṣṭomamaitrāvaruṇaprayoga (DS7052),Scribe,Śivarāma Bhaṭṭaḍhekara,
https://catalog.digital-scriptorium.org/entity/Q31897,Grahayajñatraya (DS7520),Scribe,"Jayata, son of Valabhadra",
https://catalog.digital-scriptorium.org/entity/Q34207,Svarūpanirūpaṇa (DS8290),Scribe,Sadāśivendra Śauvayati,
https://catalog.digital-scriptorium.org/entity/Q35458,Manuṭīkā (DS8707),Author,Govindarāja (Son of Mādhava Bhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q36322,Manoramāmūla (DS8995),Author,Gargācārya,
https://catalog.digital-scriptorium.org/entity/Q30208,Athaśivasahasranāmaprāṃbhaḥ (DS6957),Scribe,Janārdanakoṇḍadeva Gāḍagila,
https://catalog.digital-scriptorium.org/entity/Q33064,Mīmāṅasāpadārthadīpa (DS7909),Author,Campaka Mātha Miśra,
https://catalog.digital-scriptorium.org/entity/Q35461,Manuṭīkā (DS8708),Author,Govindarāja (Son of Mādhava Bhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q30523,Ṛgvedasaṃhitā (DS7062),Former owner,"Kherḍe, Kṛṣṇa Bhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q30523,Ṛgvedasaṃhitā (DS7062),Former owner,"Kavīndrācārya, approximately 1600-approximately 1675",
https://catalog.digital-scriptorium.org/entity/Q30523,Ṛgvedasaṃhitā (DS7062),Former owner,"Kherḍe, Gaṇeśa Bhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q37555,Nārāyaṇalīlā (DS9406),Author,Mādhava Dāsa,
https://catalog.digital-scriptorium.org/entity/Q32464,Sāhityadarpaṇa (DS7709),Scribe,Josā Puṣkar,
https://catalog.digital-scriptorium.org/entity/Q34549,Aparokṣānubhūti (DS8404),Scribe,Govinda Devadhara,
https://catalog.digital-scriptorium.org/entity/Q31888,Agnisthāpanavidhi (DS7517),Scribe,"Lohan, Viṣnudatta Dvijavara",
https://catalog.digital-scriptorium.org/entity/Q35146,Raghuvaṃśa (DS8603),Scribe,Puruṣottama Deva (Son of Rāmacandra Deva),
https://catalog.digital-scriptorium.org/entity/Q36061,Muhūrtamārtaṇḍa (DS8908),Scribe,Govinda Jośī Pañcanadīkara,
https://catalog.digital-scriptorium.org/entity/Q36376,Tattvasamāsa (DS9013),Scribe,"Sahasrabuddha, Dāmodara Śāstri",
https://catalog.digital-scriptorium.org/entity/Q30706,Ṛṣipañcamīpūjā (DS7123),Scribe,Triṃbaka Bāpaṭa,
https://catalog.digital-scriptorium.org/entity/Q34900,Malamāsavrata (DS8521),Scribe,Bhāskara Bhaṭṭa Dāḍekara,
https://catalog.digital-scriptorium.org/entity/Q33508,Vidyānanda (DS8057),Scribe,Janārdana Tāhmaṇakara,
https://catalog.digital-scriptorium.org/entity/Q35332,Āśaucanirṇaya (DS8665),Scribe,Bhāskara Dāḍekara,
https://catalog.digital-scriptorium.org/entity/Q35332,Āśaucanirṇaya (DS8665),Author,Tryaṃbaka Paṇḍita,
https://catalog.digital-scriptorium.org/entity/Q35449,Manuṭīkā (DS8704),Author,Govindarāja (Son of Mādhava Bhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q32263,Nirṇayoddhāra (DS7642),Former owner,Viśvanāthasya Jejurkara,
https://catalog.digital-scriptorium.org/entity/Q32263,Nirṇayoddhāra (DS7642),Author,Rāghava,
https://catalog.digital-scriptorium.org/entity/Q32263,Nirṇayoddhāra (DS7642),Scribe,Dhuṇḍa,
https://catalog.digital-scriptorium.org/entity/Q34624,Yāmaprayoga (DS8429),Scribe,Sadāśiva (Son of Kāśinātha),
https://catalog.digital-scriptorium.org/entity/Q35581,Tithinirṇaya (DS8748),Scribe,"Citale, Nārāyaṇabhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q33046,Gaṇeśopaniṣad (DS7903),Former owner,Madyājñika Devakṛṣṇa,
https://catalog.digital-scriptorium.org/entity/Q34036,Aparokṣānubhūti (DS8233),Former owner,Narasiṃhabhaṭa,
https://catalog.digital-scriptorium.org/entity/Q31225,Veṅkaṭeśa aṣṭottaraśatanāma (DS7296),Scribe,"Mone, Nārāyaṇa",
https://catalog.digital-scriptorium.org/entity/Q31225,Veṅkaṭeśa aṣṭottaraśatanāma (DS7296),Former owner,"Devalakare, Nārayaṇa",
https://catalog.digital-scriptorium.org/entity/Q37219,Pañcatantra (DS9294),Author,Viṣṇuśarman,
https://catalog.digital-scriptorium.org/entity/Q33115,Pūrvapakṣāvalī (DS7926),Author,Horilamiśra,
https://catalog.digital-scriptorium.org/entity/Q34192,Prabodhasudhākara (DS8285),Scribe,Bālakṛṣṇa (Son of Bābū Rāva),
https://catalog.digital-scriptorium.org/entity/Q30247,Durjanamukhacapeṭikā (DS6970),Author,Kāśīnātha Bhaṭṭa Bhaḍa,
https://catalog.digital-scriptorium.org/entity/Q30976,Kṛṣṇastotra (DS7213),Scribe,Keśavaphaḍaka,
